,datasetName,title,website,topics,downloadKey,downloadStatus
134,INSDC Sequences,Mapping the Habitat Suitability of Culex pipiens in Europe Using Ensemble Bioclimatic Modelling,['https://doi.org/10.1111/jbi.70019'],"['SPECIES_DISTRIBUTIONS', 'HUMAN_HEALTH', 'ECOLOGY']",0017204-241126133413365,SUCCEEDED
135,INSDC Sequences,"On the southernmost record of fish genus Pseudohemiculter Nichols &; Pope, 1927 and new record of P. dispar (Peters, 1881) (Cypriniformes, Xenocyprididae) from Phu Yen Province, Vietnam",['https://doi.org/10.15560/21.4.666'],['SPECIES_DISTRIBUTIONS'],0014612-241126133413365,SUCCEEDED
136,INSDC Sequences,"Ecological and biogeographic drivers of speciation in neotropical hognose pit vipers, Porthidium (Squamata, Viperidae)",['https://doi.org/10.1016/j.jcz.2025.07.007'],"['BIOGEOGRAPHY', 'ECOLOGY', 'EVOLUTION']",0150742-210914110416597,SUCCEEDED
137,INSDC Sequences,"Ecological and biogeographic drivers of speciation in neotropical hognose pit vipers, Porthidium (Squamata, Viperidae)",['https://doi.org/10.1016/j.jcz.2025.07.007'],"['BIOGEOGRAPHY', 'ECOLOGY', 'EVOLUTION']",0150856-210914110416597,SUCCEEDED
138,INSDC Sequences,"Ecological and biogeographic drivers of speciation in neotropical hognose pit vipers, Porthidium (Squamata, Viperidae)",['https://doi.org/10.1016/j.jcz.2025.07.007'],"['BIOGEOGRAPHY', 'ECOLOGY', 'EVOLUTION']",0150848-210914110416597,SUCCEEDED
139,INSDC Sequences,"Ecological and biogeographic drivers of speciation in neotropical hognose pit vipers, Porthidium (Squamata, Viperidae)",['https://doi.org/10.1016/j.jcz.2025.07.007'],"['BIOGEOGRAPHY', 'ECOLOGY', 'EVOLUTION']",0150862-210914110416597,SUCCEEDED
140,INSDC Sequences,"Ecological and biogeographic drivers of speciation in neotropical hognose pit vipers, Porthidium (Squamata, Viperidae)",['https://doi.org/10.1016/j.jcz.2025.07.007'],"['BIOGEOGRAPHY', 'ECOLOGY', 'EVOLUTION']",0150881-210914110416597,SUCCEEDED
141,INSDC Sequences,"Ecological and biogeographic drivers of speciation in neotropical hognose pit vipers, Porthidium (Squamata, Viperidae)",['https://doi.org/10.1016/j.jcz.2025.07.007'],"['BIOGEOGRAPHY', 'ECOLOGY', 'EVOLUTION']",0150875-210914110416597,SUCCEEDED
142,INSDC Sequences,"Ecological and biogeographic drivers of speciation in neotropical hognose pit vipers, Porthidium (Squamata, Viperidae)",['https://doi.org/10.1016/j.jcz.2025.07.007'],"['BIOGEOGRAPHY', 'ECOLOGY', 'EVOLUTION']",0150830-210914110416597,SUCCEEDED
143,INSDC Sequences,"Ecological and biogeographic drivers of speciation in neotropical hognose pit vipers, Porthidium (Squamata, Viperidae)",['https://doi.org/10.1016/j.jcz.2025.07.007'],"['BIOGEOGRAPHY', 'ECOLOGY', 'EVOLUTION']",0150808-210914110416597,SUCCEEDED
144,INSDC Sequences,"Ecological and biogeographic drivers of speciation in neotropical hognose pit vipers, Porthidium (Squamata, Viperidae)",['https://doi.org/10.1016/j.jcz.2025.07.007'],"['BIOGEOGRAPHY', 'ECOLOGY', 'EVOLUTION']",0150784-210914110416597,SUCCEEDED
145,INSDC Sequences,World's five worst invasive alien ant threats to biodiversity hotspots will not decrease significantly under future climatic conditions,['https://doi.org/10.1016/j.gecco.2025.e03759'],"['CLIMATE_CHANGE', 'INVASIVES']",0387666-210914110416597,SUCCEEDED
146,INSDC Sequences,World's five worst invasive alien ant threats to biodiversity hotspots will not decrease significantly under future climatic conditions,['https://doi.org/10.1016/j.gecco.2025.e03759'],"['CLIMATE_CHANGE', 'INVASIVES']",0207188-220831081235567,SUCCEEDED
147,INSDC Sequences,World's five worst invasive alien ant threats to biodiversity hotspots will not decrease significantly under future climatic conditions,['https://doi.org/10.1016/j.gecco.2025.e03759'],"['CLIMATE_CHANGE', 'INVASIVES']",0366184-210914110416597,SUCCEEDED
148,INSDC Sequences,World's five worst invasive alien ant threats to biodiversity hotspots will not decrease significantly under future climatic conditions,['https://doi.org/10.1016/j.gecco.2025.e03759'],"['CLIMATE_CHANGE', 'INVASIVES']",0366202-210914110416597,SUCCEEDED
149,INSDC Sequences,World's five worst invasive alien ant threats to biodiversity hotspots will not decrease significantly under future climatic conditions,['https://doi.org/10.1016/j.gecco.2025.e03759'],"['CLIMATE_CHANGE', 'INVASIVES']",0207153-220831081235567,SUCCEEDED
150,INSDC Sequences,Integrating targeted surveys during community-wide occupancy assessments efficiently improves detection rates for species of concern,[],['CONSERVATION'],0010593-240906103802322,SUCCEEDED
151,INSDC Sequences,Herbarium digitization: Why and how,[],['BIODIVERSITY_SCIENCE'],0026488-250920141307145,SUCCEEDED
152,INSDC Sequences,Uganda Tropical Important Plant Areas,[],['CONSERVATION'],0015388-250402121839773,SUCCEEDED
153,INSDC Sequences,Connecting the dots: regional assessment of landscape connectivity in amphibian communities in Central Spain,['https://doi.org/10.1007/s10980-025-02179-w'],['ECOLOGY'],,
154,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028288-241107131044228,SUCCEEDED
155,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028306-241107131044228,SUCCEEDED
156,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0073584-241126133413365,SUCCEEDED
157,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028257-241107131044228,SUCCEEDED
158,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028333-241107131044228,SUCCEEDED
159,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028330-241107131044228,SUCCEEDED
160,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028268-241107131044228,SUCCEEDED
161,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028272-241107131044228,SUCCEEDED
162,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028276-241107131044228,SUCCEEDED
163,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028284-241107131044228,SUCCEEDED
164,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028253-241107131044228,SUCCEEDED
165,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028281-241107131044228,SUCCEEDED
166,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028312-241107131044228,SUCCEEDED
167,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028320-241107131044228,SUCCEEDED
168,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028263-241107131044228,SUCCEEDED
169,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028343-241107131044228,SUCCEEDED
170,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028300-241107131044228,SUCCEEDED
171,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028347-241107131044228,SUCCEEDED
172,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028339-241107131044228,SUCCEEDED
173,INSDC Sequences,Sandy beach ecosystem and species red listing highlight priorities for beach conservation and restoration,['https://doi.org/10.1016/j.ecss.2025.109447'],['CONSERVATION'],0028294-241107131044228,SUCCEEDED
174,INSDC Sequences,Shifting spring ephemeral pollination windows under climate change – a three‐body problem,['https://doi.org/10.1111/nph.70373'],['CLIMATE_CHANGE'],0014849-231002084531237,SUCCEEDED
175,INSDC Sequences,Shifting spring ephemeral pollination windows under climate change – a three‐body problem,['https://doi.org/10.1111/nph.70373'],['CLIMATE_CHANGE'],0255502-220831081235567,SUCCEEDED
176,INSDC Sequences,Modeling habitat suitability for insect pollinators in New York City: Two decades of change,['https://doi.org/10.1101/2025.07.13.664483'],['SPECIES_DISTRIBUTIONS'],0000751-250127130748423,SUCCEEDED
177,INSDC Sequences,Modeling habitat suitability for insect pollinators in New York City: Two decades of change,['https://doi.org/10.1101/2025.07.13.664483'],['SPECIES_DISTRIBUTIONS'],0000724-250127130748423,SUCCEEDED
178,INSDC Sequences,Modeling habitat suitability for insect pollinators in New York City: Two decades of change,['https://doi.org/10.1101/2025.07.13.664483'],['SPECIES_DISTRIBUTIONS'],0000701-250127130748423,SUCCEEDED
179,INSDC Sequences,Modeling habitat suitability for insect pollinators in New York City: Two decades of change,['https://doi.org/10.1101/2025.07.13.664483'],['SPECIES_DISTRIBUTIONS'],0000725-250127130748423,SUCCEEDED
180,INSDC Sequences,Modeling habitat suitability for insect pollinators in New York City: Two decades of change,['https://doi.org/10.1101/2025.07.13.664483'],['SPECIES_DISTRIBUTIONS'],0000704-250127130748423,SUCCEEDED
181,INSDC Sequences,Modeling habitat suitability for insect pollinators in New York City: Two decades of change,['https://doi.org/10.1101/2025.07.13.664483'],['SPECIES_DISTRIBUTIONS'],0000754-250127130748423,SUCCEEDED
182,INSDC Sequences,"Distribution patterns of two widespread, co-dominant savanna tree species of the Indian subcontinent under current and future climates",['https://doi.org/10.1101/2025.07.13.664606'],['CLIMATE_CHANGE'],0307355-210914110416597,SUCCEEDED
183,INSDC Sequences,"Distribution patterns of two widespread, co-dominant savanna tree species of the Indian subcontinent under current and future climates",['https://doi.org/10.1101/2025.07.13.664606'],['CLIMATE_CHANGE'],0307550-210914110416597,SUCCEEDED
184,INSDC Sequences,"Distribution patterns of two widespread, co-dominant savanna tree species of the Indian subcontinent under current and future climates",['https://doi.org/10.1101/2025.07.13.664606'],['CLIMATE_CHANGE'],0073384-210914110416597,SUCCEEDED
185,INSDC Sequences,"Distribution patterns of two widespread, co-dominant savanna tree species of the Indian subcontinent under current and future climates",['https://doi.org/10.1101/2025.07.13.664606'],['CLIMATE_CHANGE'],0307781-210914110416597,SUCCEEDED
186,INSDC Sequences,"Distribution patterns of two widespread, co-dominant savanna tree species of the Indian subcontinent under current and future climates",['https://doi.org/10.1101/2025.07.13.664606'],['CLIMATE_CHANGE'],0266573-210914110416597,SUCCEEDED
187,INSDC Sequences,Cactus Diversity in Arid and Semiarid Regions of Mexico,['https://doi.org/10.2174/9789815322460125010010'],['BIODIVERSITY_SCIENCE'],0003870-240216155721649,SUCCEEDED
188,INSDC Sequences,"The Genetic Structure and Demographic History of Potentilla discolor (Rosaceae), a Grassland Plant in East Asia, Based on Genome-Wide SNP Markers",['https://doi.org/10.18942/apg.202508'],"['SPECIES_DISTRIBUTIONS', 'ECOLOGY']",0046833-231120084113126,SUCCEEDED
189,INSDC Sequences,Hummingbird (Aves: Trochilidae) Diversity in Arid Zones,['https://doi.org/10.2174/9789815322460125010009'],"['CONSERVATION', 'BIODIVERSITY_SCIENCE', 'ECOLOGY']",0071453-240506114902167,SUCCEEDED
190,INSDC Sequences,"Elucidation of the phylogeny of Cucurbitaceae, particularly Trichosanthes, based on plastome data and nuclear single-copy genes",['https://doi.org/10.1186/s12870-025-06970-4'],['PHYLOGENETICS'],0061553-240506114902167,SUCCEEDED
191,INSDC Sequences,Improving MaxEnt reliability with multi‐criteria analysis and site weighting: A case study on Caulerpa cylindracea,['https://doi.org/10.1002/2688-8319.70074'],"['INVASIVES', 'ECOLOGY']",0004580-240216155721649,SUCCEEDED
192,INSDC Sequences,The Hazel Dormouse (Muscardinus avellanarius) in Styria: Suitable Habitats and known Distribution,['https://www.zobodat.at/publikation_articles.php?id=547530'],"['SPECIES_DISTRIBUTIONS', 'CONSERVATION', 'ECOLOGY']",0001961-250127130748423,SUCCEEDED
193,INSDC Sequences,Ecological opportunity and the onset of polyploid niche expansion waves,['https://doi.org/10.1101/2025.07.11.664136'],"['ECOLOGY', 'EVOLUTION']",0081421-240506114902167,SUCCEEDED
194,INSDC Sequences,Assessing Connectivity Thresholds Under Habitat Loss Scenarios for Threatened Amphibians and Squamate Reptiles in the Eastern Brazilian Amazon,['https://doi.org/10.1002/ece3.71741'],"['CONSERVATION', 'ECOLOGY']",0255980-220831081235567,SUCCEEDED
195,INSDC Sequences,Assessing Connectivity Thresholds Under Habitat Loss Scenarios for Threatened Amphibians and Squamate Reptiles in the Eastern Brazilian Amazon,['https://doi.org/10.1002/ece3.71741'],"['CONSERVATION', 'ECOLOGY']",0413759-210914110416597,SUCCEEDED
196,INSDC Sequences,Assessing Connectivity Thresholds Under Habitat Loss Scenarios for Threatened Amphibians and Squamate Reptiles in the Eastern Brazilian Amazon,['https://doi.org/10.1002/ece3.71741'],"['CONSERVATION', 'ECOLOGY']",0255339-220831081235567,SUCCEEDED
